GID_0,NAME_0,NAME_1,farm_sz,nm_slc0,farm_sz2,variable,value
LBR,Liberia,Liberia,N1_2,Liberia,1-2 HA,Farms 2050,71161.60272797412
LBY,Libya,Libya,N1_2,Libya,1-2 HA,Farms 2050,3281.254738172651
LSO,Berea,Berea,N1_2,Lesotho,1-2 HA,Farms 2050,4801.019852033947
LSO,Butha Buthe,Butha Buthe,N1_2,Lesotho,1-2 HA,Farms 2050,1046.916655230945
LSO,Leribe,Leribe,N1_2,Lesotho,1-2 HA,Farms 2050,3265.4911176268847
LSO,Mafeteng,Mafeteng,N1_2,Lesotho,1-2 HA,Farms 2050,1455.7068938573063
LSO,Maseru,Maseru,N1_2,Lesotho,1-2 HA,Farms 2050,2665.9846668155874
LSO,Mohale's Hoek,Mohale's Hoek,N1_2,Lesotho,1-2 HA,Farms 2050,899.0469473781678
LSO,Mokhotlong,Mokhotlong,N1_2,Lesotho,1-2 HA,Farms 2050,904.9006459905049
LSO,Qacha's Nek,Qacha's Nek,N1_2,Lesotho,1-2 HA,Farms 2050,807.0802554612914
LSO,Quthing,Quthing,N1_2,Lesotho,1-2 HA,Farms 2050,1880.5521699952149
LSO,Thaba Tseka,Thaba Tseka,N1_2,Lesotho,1-2 HA,Farms 2050,2896.1939382620467
MAR,Morocco,Morocco,N1_2,Morocco,1-2 HA,Farms 2050,97864.78106595759
MDG,Alaotra-Mangoro,Alaotra-Mangoro,N1_2,Madagascar,1-2 HA,Farms 2050,16214.138801517069
MDG,Amoron'i Mania,Amoron'i Mania,N1_2,Madagascar,1-2 HA,Farms 2050,30075.871228046162
MDG,Analamanga,Analamanga,N1_2,Madagascar,1-2 HA,Farms 2050,42677.68372942512
MDG,Analanjirofo,Analanjirofo,N1_2,Madagascar,1-2 HA,Farms 2050,7844.250697515583
MDG,Androy,Androy,N1_2,Madagascar,1-2 HA,Farms 2050,6681.801450514206
MDG,Anosy,Anosy,N1_2,Madagascar,1-2 HA,Farms 2050,8460.696102116764
MDG,Atsimo-Andrefana,Atsimo-Andrefana,N1_2,Madagascar,1-2 HA,Farms 2050,12083.297307896391
MDG,Atsimo-Atsinanana,Atsimo-Atsinanana,N1_2,Madagascar,1-2 HA,Farms 2050,16746.40182912636
MDG,Atsinanana,Atsinanana,N1_2,Madagascar,1-2 HA,Farms 2050,32392.554976881038
MDG,Betsiboka,Betsiboka,N1_2,Madagascar,1-2 HA,Farms 2050,5507.456678742893
MDG,Boeny,Boeny,N1_2,Madagascar,1-2 HA,Farms 2050,4963.324732054751
MDG,Bongolava,Bongolava,N1_2,Madagascar,1-2 HA,Farms 2050,4883.726241475278
MDG,Diana,Diana,N1_2,Madagascar,1-2 HA,Farms 2050,4501.024470247828
MDG,Ihorombe,Ihorombe,N1_2,Madagascar,1-2 HA,Farms 2050,4415.4754922081265
MDG,Itasy,Itasy,N1_2,Madagascar,1-2 HA,Farms 2050,19779.21119454612
MDG,Mahatsiatra Ambony,Mahatsiatra Ambony,N1_2,Madagascar,1-2 HA,Farms 2050,16970.120409243154
MDG,Melaky,Melaky,N1_2,Madagascar,1-2 HA,Farms 2050,2646.005353155338
MDG,Menabe,Menabe,N1_2,Madagascar,1-2 HA,Farms 2050,3388.746674471198
MDG,Sava,Sava,N1_2,Madagascar,1-2 HA,Farms 2050,10641.811354799687
MDG,Sofia,Sofia,N1_2,Madagascar,1-2 HA,Farms 2050,17719.243875793727
MDG,Vakinankaratra,Vakinankaratra,N1_2,Madagascar,1-2 HA,Farms 2050,57730.23228797769
MDG,Vatovavy- Fitovinany,Vatovavy- Fitovinany,N1_2,Madagascar,1-2 HA,Farms 2050,39577.618915680105
MLI,Bamako,Bamako,N1_2,Mali,1-2 HA,Farms 2050,390.90659820167036
MLI,Gao,Gao,N1_2,Mali,1-2 HA,Farms 2050,18256.23672698343
MLI,Kayes,Kayes,N1_2,Mali,1-2 HA,Farms 2050,16294.81880995272
MLI,Kidal,Kidal,N1_2,Mali,1-2 HA,Farms 2050,11713.19156289163
MLI,Koulikoro,Koulikoro,N1_2,Mali,1-2 HA,Farms 2050,13016.662549652743
MLI,Mopti,Mopti,N1_2,Mali,1-2 HA,Farms 2050,10673.537674367552
MLI,Ségou,Ségou,N1_2,Mali,1-2 HA,Farms 2050,16137.41775022847
MLI,Sikasso,Sikasso,N1_2,Mali,1-2 HA,Farms 2050,3726.2540328040636
MLI,Timbuktu,Timbuktu,N1_2,Mali,1-2 HA,Farms 2050,15171.817331586262
MOZ,Cabo Delgado,Cabo Delgado,N1_2,Mozambique,1-2 HA,Farms 2050,39045.1765406314
MOZ,Gaza,Gaza,N1_2,Mozambique,1-2 HA,Farms 2050,20676.34875522283
MOZ,Inhambane,Inhambane,N1_2,Mozambique,1-2 HA,Farms 2050,28999.7960865369
MOZ,Manica,Manica,N1_2,Mozambique,1-2 HA,Farms 2050,10696.730118467938
MOZ,Maputo,Maputo,N1_2,Mozambique,1-2 HA,Farms 2050,24259.66383113469
MOZ,Maputo City,Maputo City,N1_2,Mozambique,1-2 HA,Farms 2050,7948.347929985457
MOZ,Nampula,Nampula,N1_2,Mozambique,1-2 HA,Farms 2050,105049.52450898223
MOZ,Nassa,Nassa,N1_2,Mozambique,1-2 HA,Farms 2050,20303.820923464777
MOZ,Sofala,Sofala,N1_2,Mozambique,1-2 HA,Farms 2050,40221.44168730336
MOZ,Tete,Tete,N1_2,Mozambique,1-2 HA,Farms 2050,18772.502446337523
MOZ,Zambezia,Zambezia,N1_2,Mozambique,1-2 HA,Farms 2050,119436.70915789227
MRT,Adrar,Adrar,N1_2,Mauritania,1-2 HA,Farms 2050,12.995571914228483
MRT,Assaba,Assaba,N1_2,Mauritania,1-2 HA,Farms 2050,255.64526825407677
MRT,Brakna,Brakna,N1_2,Mauritania,1-2 HA,Farms 2050,288.46607788881096
MRT,Dakhlet Nouadhibou,Dakhlet Nouadhibou,N1_2,Mauritania,1-2 HA,Farms 2050,3.002140737751856
MRT,Gorgol,Gorgol,N1_2,Mauritania,1-2 HA,Farms 2050,438.67280762647385
MRT,Guidimaka,Guidimaka,N1_2,Mauritania,1-2 HA,Farms 2050,93.3143957227618
MRT,Hodh Ech Chargui,Hodh Ech Chargui,N1_2,Mauritania,1-2 HA,Farms 2050,180.52929861233875
MRT,Hodh El Gharbi,Hodh El Gharbi,N1_2,Mauritania,1-2 HA,Farms 2050,208.86419606449167
MRT,Inchiri,Inchiri,N1_2,Mauritania,1-2 HA,Farms 2050,3.000295166289494
MRT,Nouakchott,Nouakchott,N1_2,Mauritania,1-2 HA,Farms 2050,33.00593643426512
MRT,Tagant,Tagant,N1_2,Mauritania,1-2 HA,Farms 2050,69.005449747634
MRT,Tiris Zemmour,Tiris Zemmour,N1_2,Mauritania,1-2 HA,Farms 2050,7.000025155911287
MRT,Trarza,Trarza,N1_2,Mauritania,1-2 HA,Farms 2050,174.85249386761714
MWI,Balaka,Balaka,N1_2,Malawi,1-2 HA,Farms 2050,27909.528049116332
MWI,Blantyre,Blantyre,N1_2,Malawi,1-2 HA,Farms 2050,33744.567596077315
MWI,Chikwawa,Chikwawa,N1_2,Malawi,1-2 HA,Farms 2050,46005.38989695923
MWI,Chiradzulu,Chiradzulu,N1_2,Malawi,1-2 HA,Farms 2050,19136.88752497852
MWI,Chitipa,Chitipa,N1_2,Malawi,1-2 HA,Farms 2050,29006.120472779574
MWI,Dedza,Dedza,N1_2,Malawi,1-2 HA,Farms 2050,86835.58985157577
MWI,Dowa,Dowa,N1_2,Malawi,1-2 HA,Farms 2050,87824.8831121421
MWI,Karonga,Karonga,N1_2,Malawi,1-2 HA,Farms 2050,48371.22348450909
MWI,Kasungu,Kasungu,N1_2,Malawi,1-2 HA,Farms 2050,67334.46525787684
MWI,Likoma,Likoma,N1_2,Malawi,1-2 HA,Farms 2050,47990.678618474456
MWI,Lilongwe,Lilongwe,N1_2,Malawi,1-2 HA,Farms 2050,157758.059672126
MWI,Machinga,Machinga,N1_2,Malawi,1-2 HA,Farms 2050,36583.41049406548
MWI,Mangochi,Mangochi,N1_2,Malawi,1-2 HA,Farms 2050,101550.15105652128
MWI,Mchinji,Mchinji,N1_2,Malawi,1-2 HA,Farms 2050,25943.058007263626
MWI,Mulanje,Mulanje,N1_2,Malawi,1-2 HA,Farms 2050,45398.297007492074
MWI,Mwanza,Mwanza,N1_2,Malawi,1-2 HA,Farms 2050,874.0679558316842
MWI,Mzimba,Mzimba,N1_2,Malawi,1-2 HA,Farms 2050,178966.17900109696
MWI,Neno,Neno,N1_2,Malawi,1-2 HA,Farms 2050,236.80800086674492
MWI,Nkhata Bay,Nkhata Bay,N1_2,Malawi,1-2 HA,Farms 2050,48304.08738382667
MWI,Nkhotakota,Nkhotakota,N1_2,Malawi,1-2 HA,Farms 2050,18896.450074451168
MWI,Nsanje,Nsanje,N1_2,Malawi,1-2 HA,Farms 2050,2396.4066155426804
MWI,Ntcheu,Ntcheu,N1_2,Malawi,1-2 HA,Farms 2050,39003.06680062574
MWI,Ntchisi,Ntchisi,N1_2,Malawi,1-2 HA,Farms 2050,13986.188806568081
MWI,Phalombe,Phalombe,N1_2,Malawi,1-2 HA,Farms 2050,7061.774522680898
MWI,Rumphi,Rumphi,N1_2,Malawi,1-2 HA,Farms 2050,22119.380194469024
MWI,Salima,Salima,N1_2,Malawi,1-2 HA,Farms 2050,27909.514936196614
MWI,Thyolo,Thyolo,N1_2,Malawi,1-2 HA,Farms 2050,52605.212500616515
MWI,Zomba,Zomba,N1_2,Malawi,1-2 HA,Farms 2050,58749.83530041741
NAM,!Karas,!Karas,N1_2,Namibia,1-2 HA,Farms 2050,0
NAM,Erongo,Erongo,N1_2,Namibia,1-2 HA,Farms 2050,0.996636421636732
NAM,Hardap,Hardap,N1_2,Namibia,1-2 HA,Farms 2050,0
NAM,Kavango,Kavango,N1_2,Namibia,1-2 HA,Farms 2050,48.0018518585412
NAM,Khomas,Khomas,N1_2,Namibia,1-2 HA,Farms 2050,0
NAM,Kunene,Kunene,N1_2,Namibia,1-2 HA,Farms 2050,20.005865438761653
NAM,Ohangwena,Ohangwena,N1_2,Namibia,1-2 HA,Farms 2050,49.99804460433811
NAM,Omaheke,Omaheke,N1_2,Namibia,1-2 HA,Farms 2050,3.001384569303816
NAM,Omusati,Omusati,N1_2,Namibia,1-2 HA,Farms 2050,42.99669031539107
NAM,Oshana,Oshana,N1_2,Namibia,1-2 HA,Farms 2050,12.000211143074521
NAM,Oshikoto,Oshikoto,N1_2,Namibia,1-2 HA,Farms 2050,20.000257005823457
NAM,Otjozondjupa,Otjozondjupa,N1_2,Namibia,1-2 HA,Farms 2050,14.00853548304951
NAM,Zambezi,Zambezi,N1_2,Namibia,1-2 HA,Farms 2050,33.00332537971126
NER,Agadez,Agadez,N1_2,Niger,1-2 HA,Farms 2050,1708.876971346602
NER,Diffa,Diffa,N1_2,Niger,1-2 HA,Farms 2050,33813.731118583884
NER,Dosso,Dosso,N1_2,Niger,1-2 HA,Farms 2050,102350.94601278962
NER,Maradi,Maradi,N1_2,Niger,1-2 HA,Farms 2050,118473.64563796719
NER,Niamey,Niamey,N1_2,Niger,1-2 HA,Farms 2050,3580.815046709581
NER,Tahoua,Tahoua,N1_2,Niger,1-2 HA,Farms 2050,156706.2174540313
NER,Tillabéry,Tillabéry,N1_2,Niger,1-2 HA,Farms 2050,115330.14023200549
NER,Zinder,Zinder,N1_2,Niger,1-2 HA,Farms 2050,110996.26028484051
NGA,North Central,North Central,N1_2,Nigeria,1-2 HA,Farms 2050,383064.3477922835
NGA,North East,North East,N1_2,Nigeria,1-2 HA,Farms 2050,251963.04042430842
NGA,North West,North West,N1_2,Nigeria,1-2 HA,Farms 2050,1207311.3937606635
NGA,South East,South East,N1_2,Nigeria,1-2 HA,Farms 2050,798633.7718207369
NGA,South South,South South,N1_2,Nigeria,1-2 HA,Farms 2050,391971.56932697026
NGA,South West,South West,N1_2,Nigeria,1-2 HA,Farms 2050,211609.18707797446
RWA,Butare,Butare,N1_2,Rwanda,1-2 HA,Farms 2050,9569.511971325699
RWA,Byumba,Byumba,N1_2,Rwanda,1-2 HA,Farms 2050,14446.712871649215
RWA,City Of Kigali,City Of Kigali,N1_2,Rwanda,1-2 HA,Farms 2050,2693.474397320072
RWA,Cyangugu,Cyangugu,N1_2,Rwanda,1-2 HA,Farms 2050,5759.420379797285
RWA,Gikongoro,Gikongoro,N1_2,Rwanda,1-2 HA,Farms 2050,7300.632711266027
RWA,Gisenyi,Gisenyi,N1_2,Rwanda,1-2 HA,Farms 2050,5742.972899550111
RWA,Gitarama,Gitarama,N1_2,Rwanda,1-2 HA,Farms 2050,8590.283207547713
RWA,Kibungo,Kibungo,N1_2,Rwanda,1-2 HA,Farms 2050,13834.72951233944
RWA,Kibuye,Kibuye,N1_2,Rwanda,1-2 HA,Farms 2050,9310.212552175286
RWA,Kigali Ngali,Kigali Ngali,N1_2,Rwanda,1-2 HA,Farms 2050,19251.758966148867
RWA,Ruhengeri,Ruhengeri,N1_2,Rwanda,1-2 HA,Farms 2050,18596.38702228202
RWA,Umutara,Umutara,N1_2,Rwanda,1-2 HA,Farms 2050,10082.493944497592
SDN,Sudan,Sudan,N1_2,Sudan,1-2 HA,Farms 2050,541077.6008096576
SEN,Dakar,Dakar,N1_2,Senegal,1-2 HA,Farms 2050,634.0076934590227
SEN,Diourbel,Diourbel,N1_2,Senegal,1-2 HA,Farms 2050,11675.3446446706
SEN,Fatick,Fatick,N1_2,Senegal,1-2 HA,Farms 2050,8533.158275476091
SEN,Kaffrine,Kaffrine,N1_2,Senegal,1-2 HA,Farms 2050,1767.9115065207652
SEN,Kaolack,Kaolack,N1_2,Senegal,1-2 HA,Farms 2050,3596.6256943028666
SEN,Kédougou,Kédougou,N1_2,Senegal,1-2 HA,Farms 2050,2489.273685841123
SEN,Kolda,Kolda,N1_2,Senegal,1-2 HA,Farms 2050,6083.634359280363
SEN,Louga,Louga,N1_2,Senegal,1-2 HA,Farms 2050,7986.563577750801
SEN,Matam,Matam,N1_2,Senegal,1-2 HA,Farms 2050,12870.352963197942
SEN,Saint-Louis,Saint-Louis,N1_2,Senegal,1-2 HA,Farms 2050,15434.03070916968
SEN,Sédhiou,Sédhiou,N1_2,Senegal,1-2 HA,Farms 2050,5482.6485962765155
SEN,Tambacounda,Tambacounda,N1_2,Senegal,1-2 HA,Farms 2050,8227.90793638839
SEN,Thiès,Thiès,N1_2,Senegal,1-2 HA,Farms 2050,16684.027131309515
SEN,Ziguinchor,Ziguinchor,N1_2,Senegal,1-2 HA,Farms 2050,10810.071369560794
SLE,Eastern,Eastern,N1_2,Sierra Leone,1-2 HA,Farms 2050,29969.654708047856
SLE,Northern,Northern,N1_2,Sierra Leone,1-2 HA,Farms 2050,61771.258342876245
SLE,Southern,Southern,N1_2,Sierra Leone,1-2 HA,Farms 2050,7272.15127530528
SLE,Western,Western,N1_2,Sierra Leone,1-2 HA,Farms 2050,0
SOM,Somalia,Somalia,N1_2,Somalia,1-2 HA,Farms 2050,49999.27963648661
SSD,Central Equatoria,Central Equatoria,N1_2,South Sudan,1-2 HA,Farms 2050,0
SSD,Eastern Equatoria,Eastern Equatoria,N1_2,South Sudan,1-2 HA,Farms 2050,13332.861696848795
SSD,Jonglei,Jonglei,N1_2,South Sudan,1-2 HA,Farms 2050,10333.624298884808
SSD,Lakes,Lakes,N1_2,South Sudan,1-2 HA,Farms 2050,0
SSD,Northern Bahr Al Ghazal,Northern Bahr Al Ghazal,N1_2,South Sudan,1-2 HA,Farms 2050,1563.7187221265738
SSD,Unity,Unity,N1_2,South Sudan,1-2 HA,Farms 2050,6080.536717928418
SSD,Upper Nile,Upper Nile,N1_2,South Sudan,1-2 HA,Farms 2050,2329.98814157123
SSD,Warap,Warap,N1_2,South Sudan,1-2 HA,Farms 2050,6444.337433232624
SSD,Western Bahr Al Ghazal,Western Bahr Al Ghazal,N1_2,South Sudan,1-2 HA,Farms 2050,307.55202388301115
SSD,Western Equatoria,Western Equatoria,N1_2,South Sudan,1-2 HA,Farms 2050,414.55471677347424
SWZ,Swaziland,Swaziland,N1_2,Swaziland,1-2 HA,Farms 2050,18137.047208252738
TCD,Chad,Chad,N1_2,Chad,1-2 HA,Farms 2050,181693.82394883203
TGO,Centre,Centre,N1_2,Togo,1-2 HA,Farms 2050,10577.642348972133
TGO,Kara,Kara,N1_2,Togo,1-2 HA,Farms 2050,17479.76894196432
TGO,Maritime,Maritime,N1_2,Togo,1-2 HA,Farms 2050,39872.78383941097
TGO,Plateaux,Plateaux,N1_2,Togo,1-2 HA,Farms 2050,35043.1993971853
TGO,Savanes,Savanes,N1_2,Togo,1-2 HA,Farms 2050,15412.985997949689
TUN,Tunisia,Tunisia,N1_2,Tunisia,1-2 HA,Farms 2050,46450.484518154335
TZA,Central,Central,N1_2,Tanzania,1-2 HA,Farms 2050,233697.37892327842
TZA,Eastern,Eastern,N1_2,Tanzania,1-2 HA,Farms 2050,237826.14257474185
TZA,Lakes,Lakes,N1_2,Tanzania,1-2 HA,Farms 2050,478689.8056129069
TZA,Northern,Northern,N1_2,Tanzania,1-2 HA,Farms 2050,401469.6871744001
TZA,Southern,Southern,N1_2,Tanzania,1-2 HA,Farms 2050,191656.6776302413
TZA,Southern Highlands,Southern Highlands,N1_2,Tanzania,1-2 HA,Farms 2050,373519.76809512376
TZA,Western,Western,N1_2,Tanzania,1-2 HA,Farms 2050,296646.30781461095
TZA,Zanzibar,Zanzibar,N1_2,Tanzania,1-2 HA,Farms 2050,38293.433636098474
UGA,Central,Central,N1_2,Uganda,1-2 HA,Farms 2050,433656.2355872442
UGA,Eastern,Eastern,N1_2,Uganda,1-2 HA,Farms 2050,461337.71367591526
UGA,Lake Victoria,Lake Victoria,N1_2,Uganda,1-2 HA,Farms 2050,463661.3149261567
UGA,Mayuge,Mayuge,N1_2,Uganda,1-2 HA,Farms 2050,475580.9811050997
UGA,North,North,N1_2,Uganda,1-2 HA,Farms 2050,407753.6301353561
UGA,Western,Western,N1_2,Uganda,1-2 HA,Farms 2050,614157.9558075353
ZAF,South Africa,South Africa,N1_2,South Africa,1-2 HA,Farms 2050,4331.431287856912
ZMB,Central,Central,N1_2,Zambia,1-2 HA,Farms 2050,35912.27285016912
ZMB,Copperbelt,Copperbelt,N1_2,Zambia,1-2 HA,Farms 2050,76233.06597290402
ZMB,Eastern,Eastern,N1_2,Zambia,1-2 HA,Farms 2050,47403.168009410496
ZMB,Luapula,Luapula,N1_2,Zambia,1-2 HA,Farms 2050,77344.54314095946
ZMB,Lusaka,Lusaka,N1_2,Zambia,1-2 HA,Farms 2050,18872.296461075864
ZMB,Muchinga,Muchinga,N1_2,Zambia,1-2 HA,Farms 2050,49349.91336429609
ZMB,North-Western,North-Western,N1_2,Zambia,1-2 HA,Farms 2050,30632.383432570892
ZMB,Northern,Northern,N1_2,Zambia,1-2 HA,Farms 2050,68837.23263143889
ZMB,Southern,Southern,N1_2,Zambia,1-2 HA,Farms 2050,42981.664000278724
ZMB,Western,Western,N1_2,Zambia,1-2 HA,Farms 2050,47033.460566420414
ZWE,Zimbabwe,Zimbabwe,N1_2,Zimbabwe,1-2 HA,Farms 2050,271942.0455194892
AGO,Angola,Angola,N2_5,Angola,2-5 HA,Farms 2050,937668.1657405024
BDI,Bubanza,Bubanza,N2_5,Burundi,2-5 HA,Farms 2050,3811.59132660468
BDI,Bujumbura Mairie,Bujumbura Mairie,N2_5,Burundi,2-5 HA,Farms 2050,1811.1780734172175
BDI,Bujumbura Rural,Bujumbura Rural,N2_5,Burundi,2-5 HA,Farms 2050,2295.7848287285515
BDI,Bururi,Bururi,N2_5,Burundi,2-5 HA,Farms 2050,10536.914456882425
BDI,Cankuzo,Cankuzo,N2_5,Burundi,2-5 HA,Farms 2050,2270.1299417772916
BDI,Cibitoke,Cibitoke,N2_5,Burundi,2-5 HA,Farms 2050,6388.711371371257
BDI,Gitega,Gitega,N2_5,Burundi,2-5 HA,Farms 2050,20311.26669904633
BDI,Karuzi,Karuzi,N2_5,Burundi,2-5 HA,Farms 2050,9590.203754303466
BDI,Kayanza,Kayanza,N2_5,Burundi,2-5 HA,Farms 2050,11479.009428211128
BDI,Kirundo,Kirundo,N2_5,Burundi,2-5 HA,Farms 2050,5096.058540967346
BDI,Makamba,Makamba,N2_5,Burundi,2-5 HA,Farms 2050,10412.493226402685
BDI,Muramvya,Muramvya,N2_5,Burundi,2-5 HA,Farms 2050,8572.348174428842
BDI,Muyinga,Muyinga,N2_5,Burundi,2-5 HA,Farms 2050,7739.761330765874
BDI,Mwaro,Mwaro,N2_5,Burundi,2-5 HA,Farms 2050,3894.865639072383
BDI,Ngozi,Ngozi,N2_5,Burundi,2-5 HA,Farms 2050,7297.705194747809
BDI,Rutana,Rutana,N2_5,Burundi,2-5 HA,Farms 2050,15174.305322712524
BDI,Ruyigi,Ruyigi,N2_5,Burundi,2-5 HA,Farms 2050,4941.9930008472375
BEN,Alibori,Alibori,N2_5,Benin,2-5 HA,Farms 2050,55623.95128966439
BEN,Atakora,Atakora,N2_5,Benin,2-5 HA,Farms 2050,46124.34372480217
BEN,Atlantique,Atlantique,N2_5,Benin,2-5 HA,Farms 2050,6617.395732982199
BEN,Borgou,Borgou,N2_5,Benin,2-5 HA,Farms 2050,64804.020510671726
BEN,Collines,Collines,N2_5,Benin,2-5 HA,Farms 2050,40798.075623027034
BEN,Donga,Donga,N2_5,Benin,2-5 HA,Farms 2050,23155.557701050817
BEN,Kouffo,Kouffo,N2_5,Benin,2-5 HA,Farms 2050,10145.017000507522
BEN,Littoral,Littoral,N2_5,Benin,2-5 HA,Farms 2050,955.9094614775065
BEN,Mono,Mono,N2_5,Benin,2-5 HA,Farms 2050,6827.668415399184
BEN,Ouémé,Ouémé,N2_5,Benin,2-5 HA,Farms 2050,8334.14204292447
BEN,Plateau,Plateau,N2_5,Benin,2-5 HA,Farms 2050,16850.318232599697
BEN,Zou,Zou,N2_5,Benin,2-5 HA,Farms 2050,21894.839325735353
BFA,Boucle Du Mouhoun,Boucle Du Mouhoun,N2_5,Burkina Faso,2-5 HA,Farms 2050,87218.53181581495
BFA,Cascades,Cascades,N2_5,Burkina Faso,2-5 HA,Farms 2050,65417.61989265682
BFA,Centre,Centre,N2_5,Burkina Faso,2-5 HA,Farms 2050,4557.867240585069
BFA,Centre-Est,Centre-Est,N2_5,Burkina Faso,2-5 HA,Farms 2050,30398.552359076082
BFA,Centre-Nord,Centre-Nord,N2_5,Burkina Faso,2-5 HA,Farms 2050,160709.4204998851
BFA,Centre-Ouest,Centre-Ouest,N2_5,Burkina Faso,2-5 HA,Farms 2050,39228.53875884941
BFA,Centre-Sud,Centre-Sud,N2_5,Burkina Faso,2-5 HA,Farms 2050,53165.07185370846
BFA,Est,Est,N2_5,Burkina Faso,2-5 HA,Farms 2050,29649.146664860633
BFA,Haut-Bassins,Haut-Bassins,N2_5,Burkina Faso,2-5 HA,Farms 2050,60895.871972212495
BFA,Nord,Nord,N2_5,Burkina Faso,2-5 HA,Farms 2050,73258.94542126427
BFA,Plateau-Central,Plateau-Central,N2_5,Burkina Faso,2-5 HA,Farms 2050,142847.8118385481
BFA,Sahel,Sahel,N2_5,Burkina Faso,2-5 HA,Farms 2050,23020.44784037793
BFA,Sud-Ouest,Sud-Ouest,N2_5,Burkina Faso,2-5 HA,Farms 2050,18259.74205206876
BWA,Botswana,Botswana,N2_5,Botswana,2-5 HA,Farms 2050,783.9899844801793
CAF,Central African Republic,Central African Republic,N2_5,Central African Republic,2-5 HA,Farms 2050,123301.4176121361
CIV,Centre,Centre,N2_5,Côte d'Ivoire,2-5 HA,Farms 2050,20298.069002972294
CIV,Centre-Est,Centre-Est,N2_5,Côte d'Ivoire,2-5 HA,Farms 2050,8979.714161357206
CIV,Centre-Nord,Centre-Nord,N2_5,Côte d'Ivoire,2-5 HA,Farms 2050,25172.33967654505
CIV,Centre-Ouest,Centre-Ouest,N2_5,Côte d'Ivoire,2-5 HA,Farms 2050,71565.97231704976
CIV,Nord,Nord,N2_5,Côte d'Ivoire,2-5 HA,Farms 2050,14968.643893438635
CIV,Nord-Est,Nord-Est,N2_5,Côte d'Ivoire,2-5 HA,Farms 2050,13725.730883306125
CIV,Nord-Ouest,Nord-Ouest,N2_5,Côte d'Ivoire,2-5 HA,Farms 2050,10215.288671052023
CIV,Ouest,Ouest,N2_5,Côte d'Ivoire,2-5 HA,Farms 2050,52629.30686520111
CIV,Sud,Sud,N2_5,Côte d'Ivoire,2-5 HA,Farms 2050,55383.66802955809
CIV,Sud-Ouest,Sud-Ouest,N2_5,Côte d'Ivoire,2-5 HA,Farms 2050,32620.111347340575
CIV,Ville D'abidjan,Ville D'abidjan,N2_5,Côte d'Ivoire,2-5 HA,Farms 2050,30421.98516933589
CMR,Adamaoua,Adamaoua,N2_5,Cameroon,2-5 HA,Farms 2050,33926.7693354468
CMR,Centre,Centre,N2_5,Cameroon,2-5 HA,Farms 2050,75136.7525446648
CMR,Douala,Douala,N2_5,Cameroon,2-5 HA,Farms 2050,2797.1817028238706
CMR,Est,Est,N2_5,Cameroon,2-5 HA,Farms 2050,41215.19857673607
CMR,Extrme-Nord,Extrme-Nord,N2_5,Cameroon,2-5 HA,Farms 2050,179386.53902586128
CMR,Littoral,Littoral,N2_5,Cameroon,2-5 HA,Farms 2050,21269.03748391874
CMR,Nord,Nord,N2_5,Cameroon,2-5 HA,Farms 2050,80016.7009774125
CMR,Nord-Ouest,Nord-Ouest,N2_5,Cameroon,2-5 HA,Farms 2050,109978.26033006539
CMR,Ouest,Ouest,N2_5,Cameroon,2-5 HA,Farms 2050,67886.34773144634
CMR,Sud,Sud,N2_5,Cameroon,2-5 HA,Farms 2050,6044.592697683226
CMR,Sud-Ouest,Sud-Ouest,N2_5,Cameroon,2-5 HA,Farms 2050,44755.777995094424
CMR,Yaoundé,Yaoundé,N2_5,Cameroon,2-5 HA,Farms 2050,4021.4241798609683
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,N2_5,Democratic Republic of the Congo,2-5 HA,Farms 2050,4587494.692340786
COG,Republic of Congo,Republic of Congo,N2_5,Republic of Congo,2-5 HA,Farms 2050,23618.32369932611
DJI,Djibouti,Djibouti,N2_5,Djibouti,2-5 HA,Farms 2050,0
DZA,Adrar,Adrar,N2_5,Algeria,2-5 HA,Farms 2050,8474.402783601894
DZA,Aïn Defla,Aïn Defla,N2_5,Algeria,2-5 HA,Farms 2050,1870.2229460657188
DZA,Aïn Témouchent,Aïn Témouchent,N2_5,Algeria,2-5 HA,Farms 2050,452.9076976104654
DZA,Alger,Alger,N2_5,Algeria,2-5 HA,Farms 2050,801.0033756410148
DZA,Annaba,Annaba,N2_5,Algeria,2-5 HA,Farms 2050,285.3594378663948
DZA,Batna,Batna,N2_5,Algeria,2-5 HA,Farms 2050,4394.644727968123
DZA,Béchar,Béchar,N2_5,Algeria,2-5 HA,Farms 2050,1228.3734922287622
DZA,Béjaïa,Béjaïa,N2_5,Algeria,2-5 HA,Farms 2050,8951.168911897974
DZA,Biskra,Biskra,N2_5,Algeria,2-5 HA,Farms 2050,5544.980487584447
DZA,Blida,Blida,N2_5,Algeria,2-5 HA,Farms 2050,1038.263057258908
DZA,Bordj Bou Arréridj,Bordj Bou Arréridj,N2_5,Algeria,2-5 HA,Farms 2050,1690.9024891827385
DZA,Bouira,Bouira,N2_5,Algeria,2-5 HA,Farms 2050,3719.286474505818
DZA,Boumerdès,Boumerdès,N2_5,Algeria,2-5 HA,Farms 2050,4729.852553692187
DZA,Chlef,Chlef,N2_5,Algeria,2-5 HA,Farms 2050,1827.0016647630582
DZA,Constantine,Constantine,N2_5,Algeria,2-5 HA,Farms 2050,167.78976204229014
